"date","magasin","masse_salariale","depenses_fonctionnement","chiffre_affaires","budget_publicite"
2023-05-15,"Magasin_5",1816.51,2075,7206.859,19.07
2023-05-15,"Magasin_6",2034.35,1589.69,7308.085,13.12
2023-05-16,"Magasin_1",1981.16,2861.19,6756.572,37.43
2023-05-16,"Magasin_2",1627.5,2242.31,5121.056,61.2
2023-05-16,"Magasin_3",1643.62,1448.55,3695.007,19.37
2023-05-16,"Magasin_4",1998.62,2094.94,4762.509,68.48
2023-05-16,"Magasin_5",1811.25,1800.37,4690.986,20.44
2023-05-16,"Magasin_6",1854.05,2800.9,7391.989,99.47
2023-05-17,"Magasin_1",1745.58,2124.58,4467.408,69.9
2023-05-17,"Magasin_2",1751.86,2431.01,4842.518,12.52
2023-05-17,"Magasin_3",1839.13,1892.34,4400.874,71.08
2023-05-17,"Magasin_4",1933.8,2540.6,5167.834,98.75
2023-05-17,"Magasin_5",2034.35,1037.38,5040.462,44.23
2023-05-17,"Magasin_6",1890.68,2196.46,5216.997,36.53
2023-05-18,"Magasin_1",1831.96,1450.87,6342.716,89
2023-05-18,"Magasin_2",1818.56,1529.49,5245.814,22.5
2023-05-18,"Magasin_3",1731.67,2397.81,3505.722,41.28
2023-05-18,"Magasin_4",1842.32,2291.22,4907.315,20.29
2023-05-18,"Magasin_5",1831.07,2854,6275.949,3.73
2023-05-18,"Magasin_6",1943.17,1083.94,6693.74,44.3
2023-05-19,"Magasin_1",1977.83,2735.22,5086.077,74.89
2023-05-19,"Magasin_2",2034.35,2826.16,4739.839,26.02
2023-05-19,"Magasin_3",1938.83,2671.3,3671.457,71.74
2023-05-19,"Magasin_4",2034.35,2479.79,4643.052,25.34
2023-05-19,"Magasin_5",1750.1,2334.28,7036.64,84.03
2023-05-19,"Magasin_6",2034.35,1071.11,5877.244,33.03
2023-05-20,"Magasin_1",1986.12,2877.96,7341.296,20.36
2023-05-20,"Magasin_2",1911.2,1588.2,6078.687,53.13
2023-05-20,"Magasin_3",1718.56,2585.98,4348.294,49.1
2023-05-20,"Magasin_4",1785.17,1381.1,4089.441,49.8
2023-05-20,"Magasin_5",1680.41,1937.78,6482.543,16.01
2023-05-20,"Magasin_6",1940.03,2167.83,5262.673,81.46
2023-05-21,"Magasin_1",1792.13,1174.04,5639.667,94.07
2023-05-21,"Magasin_2",1978.76,1295.98,3272.285,39.14
2023-05-21,"Magasin_3",1686.32,1565.34,5970.946,26.9
2023-05-21,"Magasin_4",1655.47,1300.94,6319.637,43.98
2023-05-21,"Magasin_5",1787.85,1707.31,7220.249,5
2023-05-21,"Magasin_6",1813.78,2705.87,6464.473,69.47
2023-05-22,"Magasin_1",1811.78,2858.51,4526.615,73.4
2023-05-22,"Magasin_2",1812.8,2652.32,4086.499,2.89
2023-05-22,"Magasin_3",1702.43,2682.72,5877.919,62.86
2023-05-22,"Magasin_4",1916.54,1163,6121.793,3.5
2023-05-22,"Magasin_5",1735,1199.14,5116.563,51.75
2023-05-22,"Magasin_6",1805.94,2149.77,5743.709,20.13
2023-05-23,"Magasin_1",1647.57,1724.37,5769.614,95.2
2023-05-23,"Magasin_2",1638.69,1769.28,5682.742,26.75
2023-05-23,"Magasin_3",1996.73,2839.71,3411.472,87.84
2023-05-23,"Magasin_4",1998.51,1304.88,4586.571,16.92
2023-05-23,"Magasin_5",1749.11,1328.64,6100.448,30.5
2023-05-23,"Magasin_6",1643.04,1916.37,7118.657,57.47
2023-05-24,"Magasin_1",1892.23,2820.83,6632.586,87.46
2023-05-24,"Magasin_2",1794.98,1642.13,3754.24,39.2
2023-05-24,"Magasin_3",1847.89,1551.24,5413.434,22.39
2023-05-24,"Magasin_4",1659.2,1333.82,3764.179,1.17
2023-05-24,"Magasin_5",1845.39,1040.72,6852.397,95.36
2023-05-24,"Magasin_6",1811.37,1593.17,5298.665,66.48
2023-05-25,"Magasin_1",1640.87,1486.49,6324.461,97.15
2023-05-25,"Magasin_2",1999.96,2152.34,6591.878,27.82
2023-05-25,"Magasin_3",1810.19,1997.6,3085.366,48.08
2023-05-25,"Magasin_4",1836.29,1345.22,6189.867,17.78
2023-05-25,"Magasin_5",1903.15,1837.65,6831.114,83.73
2023-05-25,"Magasin_6",1800.02,1290.49,4939.245,14.48
2023-05-26,"Magasin_1",1757.72,1789.31,6669.244,71
2023-05-26,"Magasin_2",1609.81,2937.88,5959.824,30.76
2023-05-26,"Magasin_3",1872.71,1163.49,3825.976,63.59
2023-05-26,"Magasin_4",2034.35,1745.45,6251.94,95.23
2023-05-26,"Magasin_5",1841.45,1424.86,4112.951,9.02
2023-05-26,"Magasin_6",1947.96,2017.23,4893.272,88.67
2023-05-27,"Magasin_1",2034.35,1931.3,5581.382,2.89
2023-05-27,"Magasin_2",2034.35,1997.17,6630.225,43.77
2023-05-27,"Magasin_3",1736.53,1689.71,5771.839,88.62
2023-05-27,"Magasin_4",1807.42,2141.07,4583.324,23.15
2023-05-27,"Magasin_5",2034.35,2951.17,6255.262,87.44
2023-05-27,"Magasin_6",1951.2,1034.49,7737.336,91.98
2023-05-28,"Magasin_1",1923.97,1221.57,5748.446,22.43
2023-05-28,"Magasin_2",1796.5,2271.32,5601.3,47.95
2023-05-28,"Magasin_3",1706.67,2703.11,5380.833,23.93
2023-05-28,"Magasin_4",1784.21,2216,5104.987,15.76
2023-05-28,"Magasin_5",1905.27,2603.7,5794.359,83.74
2023-05-28,"Magasin_6",1935.39,1929.24,7185.412,11.05
2023-05-29,"Magasin_1",1673.75,1763.23,5069.955,12.99
2023-05-29,"Magasin_2",1726.9,1179.82,5224.417,84.96
2023-05-29,"Magasin_3",2034.35,2847.39,4450.703,27.04
2023-05-29,"Magasin_4",1775.13,2951.95,3491.572,78.38
2023-05-29,"Magasin_5",1990.28,1418.04,6646.119,39.26
2023-05-29,"Magasin_6",1984.41,2294.67,5445.863,78.8
2023-05-30,"Magasin_1",1853.59,1243.77,5039.626,53.41
2023-05-30,"Magasin_2",1719.38,1401.52,5586.301,27.37
2023-05-30,"Magasin_3",2034.35,1080.06,4281.27,36.65
2023-05-30,"Magasin_4",1955.22,1165.23,3711.369,2.44
2023-05-30,"Magasin_5",1998.62,2817,6624.611,9.65
2023-05-30,"Magasin_6",2034.35,2903,4541.371,24.2
2023-05-31,"Magasin_1",1687.27,2992.93,6840.53,26.51
2023-05-31,"Magasin_2",1814.31,1610.7,5750.439,71.14
2023-05-31,"Magasin_3",1712.55,2359.02,4951.414,1.84
2023-05-31,"Magasin_4",1927.76,2130.23,6070.994,16.72
2023-05-31,"Magasin_5",1693.76,2174.39,5789.37,32.5
2023-05-31,"Magasin_6",1801.25,1021.96,3467.789,24.26
2023-06-01,"Magasin_1",1962.72,1037.41,4850.031,18.65
2023-06-01,"Magasin_2",1926.88,2066.3,5209.464,57.57
2023-06-01,"Magasin_3",1703.81,2335.61,5227.653,24.42
2023-06-01,"Magasin_4",1874.13,2282.42,3513.527,47.57
2023-06-01,"Magasin_5",1737.96,2281.52,5054.492,64.46
2023-06-01,"Magasin_6",2056.16,1886.69,6748.022,92.18
2023-06-02,"Magasin_1",2067.83,2478.85,6352.133,26.17
2023-06-02,"Magasin_2",1925.22,2408.72,3478.6,21.87
2023-06-02,"Magasin_3",1800.95,2551.75,4492.737,90.84
2023-06-02,"Magasin_4",1874.5,1426.66,6059.734,77.35
2023-06-02,"Magasin_5",1808.38,1267.48,6695.597,59.21
2023-06-02,"Magasin_6",1770.76,2848.8,5681.292,39.08
2023-06-03,"Magasin_1",2006.92,2247.84,5538.6,20.61
2023-06-03,"Magasin_2",1762.58,1198.43,4676.242,53.53
2023-06-03,"Magasin_3",1801.94,1272.03,4592.966,30.33
2023-06-03,"Magasin_4",2063.29,1337.94,5352.096,98.08
2023-06-03,"Magasin_5",1997.58,1307.93,5692.829,40.86
2023-06-03,"Magasin_6",1849.51,1166.29,5391.645,5.74
2023-06-04,"Magasin_1",1998.24,2470.72,4463.963,44.33
2023-06-04,"Magasin_2",1998.3,2316.4,6492.493,86.2
2023-06-04,"Magasin_3",1847.6,1561.43,4173.199,97.78
2023-06-04,"Magasin_4",1903.06,1900.75,5973.1,5.65
2023-06-04,"Magasin_5",2007.44,1479.43,6417.746,27.95
2023-06-04,"Magasin_6",2016.23,1208.36,6208.267,42.96
2023-06-05,"Magasin_1",1911.88,1880.02,5793.433,62.08
2023-06-05,"Magasin_2",1922.2,1141.58,4261.422,57.78
2023-06-05,"Magasin_3",1742.89,1142.72,4991.331,10.09
2023-06-05,"Magasin_4",1949.52,2974.61,5300.389,17.17
2023-06-05,"Magasin_5",1758.42,2793.46,6120.002,2.47
2023-06-05,"Magasin_6",2017.74,2724.61,5317.72,26.55
2023-06-06,"Magasin_1",1959.9,2810.73,4475.443,53.89
2023-06-06,"Magasin_2",1807.18,2751.24,4485.838,74.67
2023-06-06,"Magasin_3",1896.54,2420.33,5054.976,92.07
2023-06-06,"Magasin_4",1699.21,1612.61,4116.699,17.32
2023-06-06,"Magasin_5",2003.52,2746.85,4932.219,67.22
2023-06-06,"Magasin_6",1800.24,1243.66,5699.657,29.36
2023-06-07,"Magasin_1",1871.3,2277.37,4481.664,45.04
2023-06-07,"Magasin_2",2102.16,1483.18,3408.376,1.68
2023-06-07,"Magasin_3",2065.13,1686.45,5283.703,17.66
2023-06-07,"Magasin_4",1691.81,1705.79,5339.252,15.2
2023-06-07,"Magasin_5",2063.29,1405.43,4584.568,73.28
2023-06-07,"Magasin_6",1846.22,1524.78,6520.862,81.19
2023-06-08,"Magasin_1",1955.19,2171.24,4168.155,18.86
2023-06-08,"Magasin_2",1876.54,2598.69,4551.649,32.44
2023-06-08,"Magasin_3",1849.63,2099.29,4613.045,77.51
2023-06-08,"Magasin_4",2102.16,1987.94,5212.806,80.96
2023-06-08,"Magasin_5",1990.23,1950.08,4166.822,0.5
2023-06-08,"Magasin_6",1960.75,1541.32,6101.974,90.91
2023-06-09,"Magasin_1",1887.95,2568.45,5796.629,35.79
2023-06-09,"Magasin_2",1699.42,1129.85,5371.791,25.98
2023-06-09,"Magasin_3",2011.28,1456.06,4390.222,57.74
2023-06-09,"Magasin_4",2102.16,2901.05,5133.679,26.41
2023-06-09,"Magasin_5",1766.21,1339.61,3977.648,6.42
2023-06-09,"Magasin_6",1718.62,2927.78,6650.207,61.79
2023-06-10,"Magasin_1",1890.26,1633.27,5197.162,74.47
2023-06-10,"Magasin_2",1937.27,1493.18,7202.56,70.98
2023-06-10,"Magasin_3",2065.7,2097.96,5933.608,72.04
2023-06-10,"Magasin_4",1797.41,1569.97,5354.551,57.83
2023-06-10,"Magasin_5",1898.77,2544.97,5439.533,67.54
2023-06-10,"Magasin_6",1986.42,1963.95,5617.084,49.31
2023-06-11,"Magasin_1",1897.44,2154.54,7021.351,15.6
2023-06-11,"Magasin_2",1914.8,2573.43,5920.732,47.58
2023-06-11,"Magasin_3",1936.46,2791.65,3833.46,38.76
2023-06-11,"Magasin_4",2045.15,2379.14,8045.498,25.87
2023-06-11,"Magasin_5",1736.57,2055.5,6283.475,95.59
2023-06-11,"Magasin_6",1748.87,2615.59,6843.495,33.55
2023-06-12,"Magasin_1",2043.84,2587.03,3928.614,61.24
2023-06-12,"Magasin_2",1950.01,2075.73,5735.119,37.18
2023-06-12,"Magasin_3",2050.03,2669.49,4961.272,39.52
2023-06-12,"Magasin_4",1794.29,1422.02,5469.298,0.48
2023-06-12,"Magasin_5",1997.54,1834.24,4676.551,67.51
2023-06-12,"Magasin_6",1704.36,2692.06,5509.883,66.41
2023-06-13,"Magasin_1",1738.8,1400.53,5380.618,85.62
2023-06-13,"Magasin_2",2102.16,1421.86,3553.34,67.5
2023-06-13,"Magasin_3",1739.62,1158.61,3071.488,98.52
2023-06-13,"Magasin_4",1805.07,1094.13,3262.192,22.79
2023-06-13,"Magasin_5",1842.99,1457.41,5178.469,92.41
2023-06-13,"Magasin_6",1823.25,2454.69,3538.518,1.32
2023-06-14,"Magasin_1",1945.79,1976.34,4258.192,95.61
2023-06-14,"Magasin_2",1828.39,2737.89,4341.217,56.81
2023-06-14,"Magasin_3",2000.91,1396.64,4134.172,95.03
2023-06-14,"Magasin_4",2006.82,1209.67,5686.541,38.3
2023-06-14,"Magasin_5",1961.21,2391.3,6722.279,50.17
2023-06-14,"Magasin_6",1895.08,2695.92,6335.024,60
2023-06-15,"Magasin_1",1834.23,2545.22,5688.899,56.52
2023-06-15,"Magasin_2",1909.35,1707.64,3903.335,87.55
2023-06-15,"Magasin_3",1903.04,1134.55,4860.184,31.42
2023-06-15,"Magasin_4",1965.68,1311.81,4263.588,68.7
2023-06-15,"Magasin_5",2102.16,1373.2,6110.462,49.55
2023-06-15,"Magasin_6",1768.78,1338.02,3914.472,41.31
2023-06-16,"Magasin_1",1779.16,1599.95,5880.388,8.33
2023-06-16,"Magasin_2",1717.87,1263.49,3747.243,90.32
2023-06-16,"Magasin_3",1772.28,1538.78,4131.231,75.38
2023-06-16,"Magasin_4",1984.47,2855.4,4730.565,24.52
2023-06-16,"Magasin_5",2057.32,2068.28,5112.991,29.01
2023-06-16,"Magasin_6",1782.82,1986.47,5660.388,23.25
2023-06-17,"Magasin_1",1942.43,2900.31,4762.493,76.98
2023-06-17,"Magasin_2",2102.16,1699.23,5142.79,95.9
2023-06-17,"Magasin_3",2102.16,2116.01,4975.781,39.08
2023-06-17,"Magasin_4",1852.32,1047.61,4124.415,21.41
2023-06-17,"Magasin_5",1789.17,2442.35,6988.076,46.79
2023-06-17,"Magasin_6",1706.32,2722.68,4937.07,75.59
2023-06-18,"Magasin_1",2102.16,1731.66,4065.733,84.83
2023-06-18,"Magasin_2",1759.91,1352.56,4538.122,40.64
2023-06-18,"Magasin_3",2028.77,1261.64,5310.747,55.58
2023-06-18,"Magasin_4",1909.95,1961.69,6093.375,97.76
2023-06-18,"Magasin_5",1847.09,1518.6,5751.87,25.1
2023-06-18,"Magasin_6",1735.25,2669.15,5305.434,69.52
2023-06-19,"Magasin_1",1700.19,1702.08,5820.661,48.86
2023-06-19,"Magasin_2",1836.9,1393.89,4633.829,89.18
2023-06-19,"Magasin_3",1790.41,1618.74,4586.442,93.69
2023-06-19,"Magasin_4",1683.66,2195.95,5768.256,91.24
2023-06-19,"Magasin_5",2042.87,2106.04,4505.008,5.38
2023-06-19,"Magasin_6",1969.2,1769.27,5525.262,31.14
2023-06-20,"Magasin_1",1996.22,1362.49,5250.91,81.92
2023-06-20,"Magasin_2",2068.63,2702.87,4260.048,10.59
2023-06-20,"Magasin_3",1843.49,2939.21,5066.737,66.19
2023-06-20,"Magasin_4",1880.73,2514.16,5578.146,17.96
2023-06-20,"Magasin_5",2011.66,2288.55,4836.802,47.16
2023-06-20,"Magasin_6",1730.86,1598.67,5313.987,13.14
2023-06-21,"Magasin_1",1782.88,2215.54,4124.913,75.17
2023-06-21,"Magasin_2",1764.51,1956.41,3570.293,32.34
2023-06-21,"Magasin_3",2102.16,1131.01,4227.47,81.76
2023-06-21,"Magasin_4",2068.63,1329.72,6336.209,32.55
2023-06-21,"Magasin_5",1762.52,2469.23,4381.359,61.18
2023-06-21,"Magasin_6",2102.16,1524.39,5896.137,76.48
2023-06-22,"Magasin_1",2056.5,1514.15,3537.328,35.47
2023-06-22,"Magasin_2",1755.25,2983.36,5788.264,1.47
2023-06-22,"Magasin_3",1915.66,1338.23,5520.523,22.26
2023-06-22,"Magasin_4",1853.55,2145.16,3905.425,15.02
2023-06-22,"Magasin_5",1782.45,1853.61,4874.978,20.32
2023-06-22,"Magasin_6",1881.03,1630.59,7511.732,18.95
2023-06-23,"Magasin_1",1890.85,1819.88,5935.677,71.1
2023-06-23,"Magasin_2",2050.56,1139.93,4182.746,19.3
2023-06-23,"Magasin_3",1823.73,2767.01,3303.699,50.52
2023-06-23,"Magasin_4",1854.34,1001.7,4746.535,35.96
2023-06-23,"Magasin_5",2102.16,2855.3,4451.718,13.6
2023-06-23,"Magasin_6",1761.17,2807.6,4259.47,31.57
2023-06-24,"Magasin_1",1950.65,1380.41,6688.166,39.86
2023-06-24,"Magasin_2",1901.51,1229.04,5636.345,58.93
2023-06-24,"Magasin_3",2012.89,1102.45,3378.998,10.27
2023-06-24,"Magasin_4",2068.72,2947.26,5385.388,83.4
2023-06-24,"Magasin_5",1833.38,1969.7,5692.298,66.12
2023-06-24,"Magasin_6",1841.8,1622.87,6682.34,74.45
2023-06-25,"Magasin_1",1793.68,1311.59,5981.593,0.81
2023-06-25,"Magasin_2",1758.15,2131.62,4067.744,99.52
2023-06-25,"Magasin_3",2044.68,2876.56,4529.769,44.12
2023-06-25,"Magasin_4",1891.59,1015.61,3736.319,23.24
2023-06-25,"Magasin_5",1747.06,2591.15,4920.513,51.25
2023-06-25,"Magasin_6",1911.2,1791.33,7157.495,80.45
2023-06-26,"Magasin_1",2102.16,2383.45,5128.183,69.56
2023-06-26,"Magasin_2",1962.95,2660.18,3345.604,67.04
2023-06-26,"Magasin_3",1965.85,1765.79,3897.329,27.33
2023-06-26,"Magasin_4",1829.19,2783.17,2968.143,21.86
2023-06-26,"Magasin_5",1962.04,2283.66,4482.139,81.64
2023-06-26,"Magasin_6",2102.16,2923.66,5368.518,62.81
2023-06-27,"Magasin_1",1740.93,1231.67,3673.9,95.54
2023-06-27,"Magasin_2",1719.78,2854.26,4403.935,31.98
2023-06-27,"Magasin_3",2065.24,2990.49,2976.824,69.09
2023-06-27,"Magasin_4",1958.8,2502.87,4529.797,0.11
2023-06-27,"Magasin_5",1790.6,2064.01,4406.745,27.56
2023-06-27,"Magasin_6",1994.32,1096.63,6348.191,39.59
2023-06-28,"Magasin_1",1773.14,2386.89,4177.423,15.06
2023-06-28,"Magasin_2",2102.16,1528.03,3275.658,38.99
2023-06-28,"Magasin_3",1887.95,2124.85,3396.459,2.05
2023-06-28,"Magasin_4",1810.26,2191.05,3109.897,25.23
2023-06-28,"Magasin_5",2043.76,2836.52,4003.816,73.45
2023-06-28,"Magasin_6",2005.97,1203.5,5238.013,62.02
2023-06-29,"Magasin_1",1840.05,2138.33,6674.966,66.29
2023-06-29,"Magasin_2",2102.16,2627.06,4746.41,79.26
2023-06-29,"Magasin_3",1843.38,1968.12,4974.614,19.35
2023-06-29,"Magasin_4",1966.68,2974.12,3053.341,59.92
2023-06-29,"Magasin_5",1989.61,1869.86,5101.753,85.7
2023-06-29,"Magasin_6",2102.16,2082.99,5412.906,20.39
2023-06-30,"Magasin_1",1860.7,1560.03,3812.893,1.95
2023-06-30,"Magasin_2",1947.42,1323.06,4851.785,28.48
2023-06-30,"Magasin_3",1685.05,1229.46,3306.846,52.91
2023-06-30,"Magasin_4",1809.71,2384.69,5398.896,39.89
2023-06-30,"Magasin_5",1808.85,2965.19,4495.513,57.19
2023-06-30,"Magasin_6",1774.75,1894.45,4736.76,38.31
2023-07-01,"Magasin_1",1645.06,1272.58,4822.259,23
2023-07-01,"Magasin_2",1875.81,1650.04,3716.006,93.22
2023-07-01,"Magasin_3",1809.21,1676.3,3963.196,97.24
2023-07-01,"Magasin_4",1870.62,2990.21,3597.218,57.47
2023-07-01,"Magasin_5",1988.82,1366.5,6794.53,57.47
2023-07-01,"Magasin_6",1831.91,2901.75,5158.033,24.41
2023-07-02,"Magasin_1",1640.73,1113.83,4983.991,5.41
2023-07-02,"Magasin_2",1925.24,2255.31,5437.316,1.63
2023-07-02,"Magasin_3",1754.59,1447.31,4616.173,25.09
2023-07-02,"Magasin_4",1734.25,2505.89,5630.662,46.19
2023-07-02,"Magasin_5",1635.19,2574.29,6647.9,75.51
2023-07-02,"Magasin_6",1904.57,2401.18,4650.44,83.85
2023-07-03,"Magasin_1",1878.26,1114.81,4507.515,94.04
2023-07-03,"Magasin_2",1866.02,1400.25,3967.805,80.86
2023-07-03,"Magasin_3",1733.43,1163.48,3899.596,76.05
2023-07-03,"Magasin_4",1899.81,2410.66,2951.829,79.96
2023-07-03,"Magasin_5",1684.53,1860.12,5324.981,76.45
2023-07-03,"Magasin_6",1700.68,2388.43,5325.872,64.71
2023-07-04,"Magasin_1",1948.68,2725.57,5901.997,73.67
2023-07-04,"Magasin_2",1846.75,1118.67,3141.607,97.76
2023-07-04,"Magasin_3",1926.22,2720.06,5142.432,58.81
2023-07-04,"Magasin_4",1841.45,1387.87,5921.682,75.03
2023-07-04,"Magasin_5",1636.71,2917.52,4799.81,17.54
2023-07-04,"Magasin_6",1883.73,2717.44,5145.295,72.61
2023-07-05,"Magasin_1",1780.12,2823.9,5616.73,10.29
2023-07-05,"Magasin_2",1867.71,1411.18,5625.166,18.95
2023-07-05,"Magasin_3",1796.61,1913.32,5669.884,94.56
2023-07-05,"Magasin_4",1705.36,2368.46,4831.54,13.74
2023-07-05,"Magasin_5",1666.18,2622.78,4034.99,6.63
2023-07-05,"Magasin_6",1790.67,1180.21,4140.013,94.22
2023-07-06,"Magasin_1",1862.22,1870.69,5046.464,42.09
2023-07-06,"Magasin_2",1726.12,1496.79,6179.711,54.98
2023-07-06,"Magasin_3",1647.05,2921.66,4444.456,53.91
2023-07-06,"Magasin_4",2034.35,2495.16,5733.746,32.72
2023-07-06,"Magasin_5",2034.35,2558.11,5363.721,42.12
2023-07-06,"Magasin_6",2034.35,2045.84,4063.393,21.65
2023-07-07,"Magasin_1",1957.69,1716.33,3989.674,94.89
2023-07-07,"Magasin_2",2034.35,1236.93,5829.718,92.45
2023-07-07,"Magasin_3",2034.35,1553.46,4392.489,1.54
2023-07-07,"Magasin_4",1852.24,2435.51,4514.373,77.82
2023-07-07,"Magasin_5",1760.25,1323.22,5931.608,0.58
2023-07-07,"Magasin_6",1977.97,1784.85,5910.378,25.28
2023-07-08,"Magasin_1",1684.26,1425.55,7142.179,7.14
2023-07-08,"Magasin_2",1895.58,1802.23,5024.067,24.58
2023-07-08,"Magasin_3",1930.13,2255.8,5570.334,91.59
2023-07-08,"Magasin_4",1645.43,2653.85,6402.294,2.46
2023-07-08,"Magasin_5",1983.9,1984.81,5000.486,56.47
2023-07-08,"Magasin_6",1674.1,2775.14,5050.29,68
2023-07-09,"Magasin_1",1942.07,2427.17,5761.297,7.58
2023-07-09,"Magasin_2",1771.29,2211.65,4272.897,73.91
2023-07-09,"Magasin_3",1810.89,2076.8,5525.391,83.28
2023-07-09,"Magasin_4",1642.08,1860.08,4166.059,80.6
2023-07-09,"Magasin_5",1898.96,2150.05,4358.527,87.19
2023-07-09,"Magasin_6",1714.8,2247.35,5881.445,35.37
2023-07-10,"Magasin_1",1791.51,1294.89,5470.79,51.89
2023-07-10,"Magasin_2",1893.7,1488.08,6270.476,65.76
2023-07-10,"Magasin_3",1690.86,2650.1,5443.67,59.5
2023-07-10,"Magasin_4",1978.72,2281.43,4537.591,69.15
2023-07-10,"Magasin_5",1718.47,1632.23,4680.763,40.67
2023-07-10,"Magasin_6",1800.92,1464.17,4628.977,26.36
2023-07-11,"Magasin_1",1757.54,2483.1,5092.623,72.74
2023-07-11,"Magasin_2",2034.35,2238.98,5409.013,27.79
2023-07-11,"Magasin_3",1901.98,2236.56,4575.43,94.84
2023-07-11,"Magasin_4",1888.91,2807.59,5391.273,63.97
2023-07-11,"Magasin_5",1805.09,1050.42,6146.553,75.22
2023-07-11,"Magasin_6",2034.35,1980.51,6539.947,85.56
2023-07-12,"Magasin_1",1716.39,2646.71,6003.548,65.76
2023-07-12,"Magasin_2",1628.33,2660.34,5232.119,45.63
2023-07-12,"Magasin_3",1806.99,1725.6,4520.567,91.44
2023-07-12,"Magasin_4",1764.38,2337.59,5085.465,81.77
2023-07-12,"Magasin_5",1921.8,2797.35,5672.369,77.7
2023-07-12,"Magasin_6",1849.9,1076.08,3860.681,88.32
2023-07-13,"Magasin_1",1817.66,2609.58,4641.956,79.6
2023-07-13,"Magasin_2",1996.73,2781.48,4879.341,91.14
2023-07-13,"Magasin_3",1678.95,2414.45,5351.615,82.6
2023-07-13,"Magasin_4",1761.54,1932.85,3808.943,34.64
2023-07-13,"Magasin_5",1731.62,2172.33,4574.333,83.18
2023-07-13,"Magasin_6",1683.51,1085.93,4645.753,21.04
2023-07-14,"Magasin_1",1893.18,1735.34,2821.146,87.2
2023-07-14,"Magasin_2",1793.19,1127.38,6141.35,86.35
2023-07-14,"Magasin_3",1954.44,1324.41,5296.69,70.24
2023-07-14,"Magasin_4",1945.87,2951.08,5929.738,7.57
2023-07-14,"Magasin_5",1992.3,2365.72,6836.615,41.42
2023-07-14,"Magasin_6",1712.01,2073.52,3592.209,33.4
2023-07-15,"Magasin_1",2034.35,1365.26,5639.263,50.93
2023-07-15,"Magasin_2",1940.22,1955.42,6070.363,72.2
2023-07-15,"Magasin_3",1759.52,1437.18,4864.754,86.9
2023-07-15,"Magasin_4",1709.04,2208.09,4727.263,5.2
2023-07-15,"Magasin_5",1706.32,2195.94,6664.398,34.84
2023-07-15,"Magasin_6",1886.18,1905.72,4980.148,69.62
2023-07-16,"Magasin_1",1656.91,2629.85,6734.565,80.7
2023-07-16,"Magasin_2",1870.69,2413.71,3628.639,2.05
2023-07-16,"Magasin_3",1872.76,1388.75,2807.528,75.81
2023-07-16,"Magasin_4",1687.83,1065.5,4268.448,28.11
2023-07-16,"Magasin_5",1657.58,2026.21,5397.353,50.03
2023-07-16,"Magasin_6",2034.35,1871.52,6262.452,63.02
2023-07-17,"Magasin_1",1876.22,1661.6,4667.043,13.14
2023-07-17,"Magasin_2",1940.22,2123.79,2989.668,9.76
2023-07-17,"Magasin_3",1895.23,2223.92,5156.416,99.27
2023-07-17,"Magasin_4",1826.7,2337.56,3764.633,24.23
2023-07-17,"Magasin_5",1983.53,1317.47,5820.908,2.14
2023-07-17,"Magasin_6",1800.62,1847.31,6057.124,4.79
2023-07-18,"Magasin_1",1654.97,1034.19,3944.713,65.19
2023-07-18,"Magasin_2",1944.16,2390.71,3264.049,92.95
2023-07-18,"Magasin_3",1945.96,1592.82,5058.3,29.51
2023-07-18,"Magasin_4",2034.35,2322.51,3591.735,73.22
2023-07-18,"Magasin_5",1994.71,1488.31,6191.306,27.25
2023-07-18,"Magasin_6",1724.7,1587.12,5506.782,34.23
2023-07-19,"Magasin_1",1917.4,1497.64,3895.431,94.15
2023-07-19,"Magasin_2",1731.47,2344.32,5387.712,4.61
2023-07-19,"Magasin_3",1790.27,1944.82,3647.475,1.41
2023-07-19,"Magasin_4",1647.7,2936.96,3654.592,84.72
2023-07-19,"Magasin_5",1788.65,2972.19,5233.011,45.98
2023-07-19,"Magasin_6",2034.35,1022.1,6294.469,73.71
2023-07-20,"Magasin_1",1692.86,1192.3,6359.145,61.52
2023-07-20,"Magasin_2",1924.65,1233.29,4314.708,59.46
2023-07-20,"Magasin_3",1750.34,1893.67,4009.126,43.79
2023-07-20,"Magasin_4",1841.65,1250.22,5694.814,15.83
2023-07-20,"Magasin_5",1951.17,1573.2,4826.873,69.39
2023-07-20,"Magasin_6",1977.03,2024.1,5213.995,50.59
2023-07-21,"Magasin_1",1656.7,1085.6,4780.241,33.49
2023-07-21,"Magasin_2",1724.06,2208.83,3683.752,8.09
2023-07-21,"Magasin_3",2034.35,2524.99,2853.074,61.6
2023-07-21,"Magasin_4",1795.48,1593.5,3582.957,14.17
2023-07-21,"Magasin_5",2034.35,1984.17,4828.032,88.85
2023-07-21,"Magasin_6",1806.05,1066.91,6110.013,49.82
2023-07-22,"Magasin_1",1926.51,2172.8,4210.364,15.6
2023-07-22,"Magasin_2",2034.35,1354.79,5174.577,12.73
2023-07-22,"Magasin_3",2034.35,2073.95,3812.659,78.14
2023-07-22,"Magasin_4",1758.54,1643.54,5503.555,72.08
2023-07-22,"Magasin_5",1650.7,2049.2,4382.346,69.76
2023-07-22,"Magasin_6",1645.05,1446.28,5433.576,49.22
2023-07-23,"Magasin_1",1752.67,2853.44,6198.934,92.81
