"Date","Produit","Magasin","Promotion","Prix_Unitaire","Quantité_Vendue"
2023-04-18,"Lait","Magasin_4","Non",0.99,115
2023-04-18,"Lait","Magasin_5","Non",0.91,65
2023-04-18,"Lait","Magasin_6","Non",0.99,112
2023-04-18,"Beurre","Magasin_1","Non",2.41,33
2023-04-18,"Beurre","Magasin_2","Non",1.49,134
2023-04-18,"Beurre","Magasin_3","Oui",1.99,113
2023-04-18,"Beurre","Magasin_4","Non",2.49,109
2023-04-18,"Beurre","Magasin_5","Non",2.49,61
2023-04-18,"Beurre","Magasin_6","Non",1.49,63
2023-04-18,"Yaourt","Magasin_1","Non",0.99,82
2023-04-18,"Yaourt","Magasin_2","Non",1.21,88
2023-04-18,"Yaourt","Magasin_3","Non",1.2,26
2023-04-18,"Yaourt","Magasin_4","Non",1.18,77
2023-04-18,"Yaourt","Magasin_5","Non",1.19,77
2023-04-18,"Yaourt","Magasin_6","Non",1.21,40
2023-04-18,"Riz","Magasin_1","Non",1.49,50
2023-04-18,"Riz","Magasin_2","Non",1.49,70
2023-04-18,"Riz","Magasin_3","Non",1.46,106
2023-04-18,"Riz","Magasin_4","Non",1.49,31
2023-04-18,"Riz","Magasin_5","Non",1.49,130
2023-04-18,"Riz","Magasin_6","Non",0.49,64
2023-04-18,"Pâtes","Magasin_1","Non",1.33,NA
2023-04-18,"Pâtes","Magasin_2","Non",1.24,113
2023-04-18,"Pâtes","Magasin_3","Non",1.3,45
2023-04-18,"Pâtes","Magasin_4","Non",0.49,97
2023-04-18,"Pâtes","Magasin_5","Oui",0.79,35
2023-04-18,"Pâtes","Magasin_6","Non",0.49,105
2023-04-18,"Poulet","Magasin_1","Non",8.18,114
2023-04-18,"Poulet","Magasin_2","Non",8.38,60
2023-04-18,"Poulet","Magasin_3","Non",7.99,27
2023-04-18,"Poulet","Magasin_4","Non",8.17,31
2023-04-18,"Poulet","Magasin_5","Non",7.99,120
2023-04-18,"Poulet","Magasin_6","Non",7.99,106
2023-04-18,"Bœuf","Magasin_1","Non",11.99,128
2023-04-18,"Bœuf","Magasin_2","Non",12.09,96
2023-04-18,"Bœuf","Magasin_3","Non",12.18,28
2023-04-18,"Bœuf","Magasin_4","Oui",6.99,97
2023-04-18,"Bœuf","Magasin_5","Non",12.3,105
2023-04-18,"Bœuf","Magasin_6","Non",11.99,98
2023-04-18,"Jus d'orange","Magasin_1","Non",2.99,37
2023-04-18,"Jus d'orange","Magasin_2","Non",2.69,25
2023-04-18,"Jus d'orange","Magasin_3","Non",2.83,95
2023-04-18,"Jus d'orange","Magasin_4","Non",2.81,37
2023-04-18,"Jus d'orange","Magasin_5","Non",2.82,98
2023-04-18,"Jus d'orange","Magasin_6","Non",2.85,124
2023-04-18,"Café","Magasin_1","Non",3.49,45
2023-04-18,"Café","Magasin_2","Non",3.49,52
2023-04-18,"Café","Magasin_3","Oui",2.73,89
2023-04-18,"Café","Magasin_4","Non",2.49,NA
2023-04-18,"Café","Magasin_5","Non",2.49,82
2023-04-18,"Café","Magasin_6","Non",3.33,89
2023-04-19,"Pain","Magasin_1","Non",0.99,102
2023-04-19,"Pain","Magasin_2","Non",0.99,145
2023-04-19,"Pain","Magasin_3","Non",0.99,87
2023-04-19,"Pain","Magasin_4","Non",0.99,138
2023-04-19,"Pain","Magasin_5","Non",0.99,52
2023-04-19,"Pain","Magasin_6","Non",0.99,49
2023-04-19,"Lait","Magasin_1","Non",0.88,78
2023-04-19,"Lait","Magasin_2","Oui",0.49,161
2023-04-19,"Lait","Magasin_3","Non",0.99,57
2023-04-19,"Lait","Magasin_4","Non",0.99,127
2023-04-19,"Lait","Magasin_5","Non",0.87,54
2023-04-19,"Lait","Magasin_6","Non",0.99,144
2023-04-19,"Beurre","Magasin_1","Non",1.49,23
2023-04-19,"Beurre","Magasin_2","Non",2.49,128
2023-04-19,"Beurre","Magasin_3","Non",1.49,72
2023-04-19,"Beurre","Magasin_4","Non",1.49,106
2023-04-19,"Beurre","Magasin_5","Non",2.49,50
2023-04-19,"Beurre","Magasin_6","Oui",1.9,107
2023-04-19,"Yaourt","Magasin_1","Non",0.99,78
2023-04-19,"Yaourt","Magasin_2","Non",0.99,79
2023-04-19,"Yaourt","Magasin_3","Non",1.17,33
2023-04-19,"Yaourt","Magasin_4","Non",1.2,74
2023-04-19,"Yaourt","Magasin_5","Non",0.49,92
2023-04-19,"Yaourt","Magasin_6","Non",1.22,36
2023-04-19,"Riz","Magasin_1","Non",1.49,55
2023-04-19,"Riz","Magasin_2","Non",0.49,65
2023-04-19,"Riz","Magasin_3","Oui",0.99,210
2023-04-19,"Riz","Magasin_4","Non",1.49,42
2023-04-19,"Riz","Magasin_5","Non",1.49,110
2023-04-19,"Riz","Magasin_6","Non",0.49,62
2023-04-19,"Pâtes","Magasin_1","Non",1.27,106
2023-04-19,"Pâtes","Magasin_2","Non",1.3,139
2023-04-19,"Pâtes","Magasin_3","Oui",0.78,56
2023-04-19,"Pâtes","Magasin_4","Non",1.27,97
2023-04-19,"Pâtes","Magasin_5","Oui",0.99,44
2023-04-19,"Pâtes","Magasin_6","Non",0.49,123
2023-04-19,"Poulet","Magasin_1","Non",7.78,102
2023-04-19,"Poulet","Magasin_2","Non",7.49,59
2023-04-19,"Poulet","Magasin_3","Non",7.86,40
2023-04-19,"Poulet","Magasin_4","Non",7.83,37
2023-04-19,"Poulet","Magasin_5","Oui",6.18,174
2023-04-19,"Poulet","Magasin_6","Non",7.69,116
2023-04-19,"Bœuf","Magasin_1","Non",11.55,116
2023-04-19,"Bœuf","Magasin_2","Non",11.99,100
2023-04-19,"Bœuf","Magasin_3","Non",11.49,33
2023-04-19,"Bœuf","Magasin_4","Non",12.2,65
2023-04-19,"Bœuf","Magasin_5","Non",11.49,82
2023-04-19,"Bœuf","Magasin_6","Non",11.49,92
2023-04-19,"Jus d'orange","Magasin_1","Non",2.99,35
2023-04-19,"Jus d'orange","Magasin_2","Non",2.83,17
2023-04-19,"Jus d'orange","Magasin_3","Non",2.69,74
2023-04-19,"Jus d'orange","Magasin_4","Non",2.68,35
2023-04-19,"Jus d'orange","Magasin_5","Non",2.99,92
2023-04-19,"Jus d'orange","Magasin_6","Non",2.73,115
2023-04-19,"Café","Magasin_1","Non",3.49,29
2023-04-19,"Café","Magasin_2","Non",2.49,46
2023-04-19,"Café","Magasin_3","Non",3.49,70
2023-04-19,"Café","Magasin_4","Non",3.49,NA
2023-04-19,"Café","Magasin_5","Non",3.49,76
2023-04-19,"Café","Magasin_6","Non",2.49,100
2023-04-20,"Pain","Magasin_1","Non",0.99,89
2023-04-20,"Pain","Magasin_2","Non",0.99,131
2023-04-20,"Pain","Magasin_3","Non",0.99,134
2023-04-20,"Pain","Magasin_4","Non",0.99,122
2023-04-20,"Pain","Magasin_5","Non",0.99,78
2023-04-20,"Pain","Magasin_6","Non",0.99,48
2023-04-20,"Lait","Magasin_1","Non",0.99,62
2023-04-20,"Lait","Magasin_2","Oui",0.49,158
2023-04-20,"Lait","Magasin_3","Non",0.9,64
2023-04-20,"Lait","Magasin_4","Non",0.93,137
2023-04-20,"Lait","Magasin_5","Non",0.99,49
2023-04-20,"Lait","Magasin_6","Non",0.99,118
2023-04-20,"Beurre","Magasin_1","Non",2.49,27
2023-04-20,"Beurre","Magasin_2","Non",2.61,121
2023-04-20,"Beurre","Magasin_3","Non",2.49,78
2023-04-20,"Beurre","Magasin_4","Non",2.59,122
2023-04-20,"Beurre","Magasin_5","Non",2.49,63
2023-04-20,"Beurre","Magasin_6","Non",1.49,NA
2023-04-20,"Yaourt","Magasin_1","Non",1.21,NA
2023-04-20,"Yaourt","Magasin_2","Non",0.99,NA
2023-04-20,"Yaourt","Magasin_3","Non",0.99,35
2023-04-20,"Yaourt","Magasin_4","Non",1.25,71
2023-04-20,"Yaourt","Magasin_5","Oui",0.99,149
2023-04-20,"Yaourt","Magasin_6","Non",1.17,34
2023-04-20,"Riz","Magasin_1","Oui",0.91,69
2023-04-20,"Riz","Magasin_2","Non",0.49,70
2023-04-20,"Riz","Magasin_3","Non",1.49,NA
2023-04-20,"Riz","Magasin_4","Oui",0.99,52
2023-04-20,"Riz","Magasin_5","Non",0.49,109
2023-04-20,"Riz","Magasin_6","Non",1.49,62
2023-04-20,"Pâtes","Magasin_1","Non",1.31,116
2023-04-20,"Pâtes","Magasin_2","Non",1.24,117
2023-04-20,"Pâtes","Magasin_3","Non",0.49,35
2023-04-20,"Pâtes","Magasin_4","Non",1.25,83
2023-04-20,"Pâtes","Magasin_5","Non",1.29,33
2023-04-20,"Pâtes","Magasin_6","Non",1.32,145
2023-04-20,"Poulet","Magasin_1","Non",7.91,106
2023-04-20,"Poulet","Magasin_2","Non",8.18,58
2023-04-20,"Poulet","Magasin_3","Non",7.61,42
2023-04-20,"Poulet","Magasin_4","Non",7.99,44
2023-04-20,"Poulet","Magasin_5","Non",7.99,125
2023-04-20,"Poulet","Magasin_6","Oui",6.4,157
2023-04-20,"Bœuf","Magasin_1","Non",12.12,103
2023-04-20,"Bœuf","Magasin_2","Non",12.16,93
2023-04-20,"Bœuf","Magasin_3","Non",11.49,30
2023-04-20,"Bœuf","Magasin_4","Non",11.49,60
2023-04-20,"Bœuf","Magasin_5","Oui",6.99,142
2023-04-20,"Bœuf","Magasin_6","Non",12.2,104
2023-04-20,"Jus d'orange","Magasin_1","Non",2.92,40
2023-04-20,"Jus d'orange","Magasin_2","Non",2.99,22
2023-04-20,"Jus d'orange","Magasin_3","Oui",1.99,NA
2023-04-20,"Jus d'orange","Magasin_4","Non",2.99,33
2023-04-20,"Jus d'orange","Magasin_5","Non",2.75,81
2023-04-20,"Jus d'orange","Magasin_6","Non",2.69,97
2023-04-20,"Café","Magasin_1","Non",2.49,36
2023-04-20,"Café","Magasin_2","Non",2.49,42
2023-04-20,"Café","Magasin_3","Non",3.49,65
2023-04-20,"Café","Magasin_4","Non",3.49,67
2023-04-20,"Café","Magasin_5","Non",2.49,64
2023-04-20,"Café","Magasin_6","Non",3.49,80
2023-04-21,"Pain","Magasin_1","Non",0.99,85
2023-04-21,"Pain","Magasin_2","Non",0.99,123
2023-04-21,"Pain","Magasin_3","Non",0.99,101
2023-04-21,"Pain","Magasin_4","Non",0.99,124
2023-04-21,"Pain","Magasin_5","Non",0.99,68
2023-04-21,"Pain","Magasin_6","Non",0.99,37
2023-04-21,"Lait","Magasin_1","Non",0.99,71
2023-04-21,"Lait","Magasin_2","Non",0.93,100
2023-04-21,"Lait","Magasin_3","Non",0.99,71
2023-04-21,"Lait","Magasin_4","Non",0.99,96
2023-04-21,"Lait","Magasin_5","Non",0.99,49
2023-04-21,"Lait","Magasin_6","Non",0.99,NA
2023-04-21,"Beurre","Magasin_1","Non",1.49,22
2023-04-21,"Beurre","Magasin_2","Non",1.49,123
2023-04-21,"Beurre","Magasin_3","Non",2.49,79
2023-04-21,"Beurre","Magasin_4","Oui",1.99,171
2023-04-21,"Beurre","Magasin_5","Non",2.49,55
2023-04-21,"Beurre","Magasin_6","Non",2.49,72
2023-04-21,"Yaourt","Magasin_1","Non",1.2,81
2023-04-21,"Yaourt","Magasin_2","Non",1.17,73
2023-04-21,"Yaourt","Magasin_3","Non",1.19,NA
2023-04-21,"Yaourt","Magasin_4","Non",1.26,79
2023-04-21,"Yaourt","Magasin_5","Non",0.99,99
2023-04-21,"Yaourt","Magasin_6","Non",1.17,36
2023-04-21,"Riz","Magasin_1","Non",1.49,43
2023-04-21,"Riz","Magasin_2","Non",1.49,72
2023-04-21,"Riz","Magasin_3","Non",0.49,130
2023-04-21,"Riz","Magasin_4","Non",1.49,36
2023-04-21,"Riz","Magasin_5","Non",1.49,124
2023-04-21,"Riz","Magasin_6","Non",1.49,59
2023-04-21,"Pâtes","Magasin_1","Non",1.3,324
2023-04-21,"Pâtes","Magasin_2","Non",1.3,107
2023-04-21,"Pâtes","Magasin_3","Non",0.49,43
2023-04-21,"Pâtes","Magasin_4","Non",0.49,93
2023-04-21,"Pâtes","Magasin_5","Non",0.49,32
2023-04-21,"Pâtes","Magasin_6","Non",0.49,137
2023-04-21,"Poulet","Magasin_1","Non",8.15,94
2023-04-21,"Poulet","Magasin_2","Non",8.15,66
2023-04-21,"Poulet","Magasin_3","Non",7.99,46
2023-04-21,"Poulet","Magasin_4","Oui",4.83,59
2023-04-21,"Poulet","Magasin_5","Non",8.3,126
2023-04-21,"Poulet","Magasin_6","Non",8.33,105
2023-04-21,"Bœuf","Magasin_1","Non",11.49,120
2023-04-21,"Bœuf","Magasin_2","Non",11.81,86
2023-04-21,"Bœuf","Magasin_3","Non",11.99,117
2023-04-21,"Bœuf","Magasin_4","Oui",7.28,89
2023-04-21,"Bœuf","Magasin_5","Non",11.99,98
2023-04-21,"Bœuf","Magasin_6","Oui",8.49,165
2023-04-21,"Jus d'orange","Magasin_1","Non",2.99,37
2023-04-21,"Jus d'orange","Magasin_2","Non",2.99,38
2023-04-21,"Jus d'orange","Magasin_3","Non",2.8,77
2023-04-21,"Jus d'orange","Magasin_4","Non",2.77,44
2023-04-21,"Jus d'orange","Magasin_5","Non",2.77,84
2023-04-21,"Jus d'orange","Magasin_6","Non",2.82,131
2023-04-21,"Café","Magasin_1","Non",3.49,45
2023-04-21,"Café","Magasin_2","Non",3.49,45
2023-04-21,"Café","Magasin_3","Non",3.36,54
2023-04-21,"Café","Magasin_4","Non",3.49,85
2023-04-21,"Café","Magasin_5","Non",3.49,NA
2023-04-21,"Café","Magasin_6","Non",3.49,95
2023-04-22,"Pain","Magasin_1","Non",0.99,96
2023-04-22,"Pain","Magasin_2","Non",0.99,160
2023-04-22,"Pain","Magasin_3","Non",0.99,136
2023-04-22,"Pain","Magasin_4","Non",0.99,141
2023-04-22,"Pain","Magasin_5","Oui",0.99,93
2023-04-22,"Pain","Magasin_6","Non",0.99,57
2023-04-22,"Lait","Magasin_1","Non",0.99,93
2023-04-22,"Lait","Magasin_2","Non",0.91,112
2023-04-22,"Lait","Magasin_3","Non",0.99,73
2023-04-22,"Lait","Magasin_4","Non",0.99,145
2023-04-22,"Lait","Magasin_5","Non",0.99,60
2023-04-22,"Lait","Magasin_6","Non",0.99,145
2023-04-22,"Beurre","Magasin_1","Non",1.49,30
2023-04-22,"Beurre","Magasin_2","Non",2.49,155
2023-04-22,"Beurre","Magasin_3","Non",1.49,NA
2023-04-22,"Beurre","Magasin_4","Non",2.49,132
2023-04-22,"Beurre","Magasin_5","Non",1.49,58
2023-04-22,"Beurre","Magasin_6","Non",2.49,90
2023-04-22,"Yaourt","Magasin_1","Oui",0.75,137
2023-04-22,"Yaourt","Magasin_2","Non",1.23,100
2023-04-22,"Yaourt","Magasin_3","Non",1.15,37
2023-04-22,"Yaourt","Magasin_4","Non",1.2,91
2023-04-22,"Yaourt","Magasin_5","Non",1.18,102
2023-04-22,"Yaourt","Magasin_6","Non",0.99,53
2023-04-22,"Riz","Magasin_1","Non",0.49,68
2023-04-22,"Riz","Magasin_2","Non",1.57,51
2023-04-22,"Riz","Magasin_3","Oui",0.99,208
2023-04-22,"Riz","Magasin_4","Oui",0.99,65
2023-04-22,"Riz","Magasin_5","Non",1.49,118
2023-04-22,"Riz","Magasin_6","Non",0.49,79
2023-04-22,"Pâtes","Magasin_1","Non",1.24,147
2023-04-22,"Pâtes","Magasin_2","Non",1.34,150
2023-04-22,"Pâtes","Magasin_3","Non",0.49,46
2023-04-22,"Pâtes","Magasin_4","Non",1.3,121
2023-04-22,"Pâtes","Magasin_5","Non",1.29,43
2023-04-22,"Pâtes","Magasin_6","Oui",0.75,196
2023-04-22,"Poulet","Magasin_1","Non",7.78,120
2023-04-22,"Poulet","Magasin_2","Oui",4.65,109
2023-04-22,"Poulet","Magasin_3","Oui",5.49,87
2023-04-22,"Poulet","Magasin_4","Non",8.39,51
2023-04-22,"Poulet","Magasin_5","Non",7.99,142
2023-04-22,"Poulet","Magasin_6","Non",7.99,131
2023-04-22,"Bœuf","Magasin_1","Oui",6.99,NA
2023-04-22,"Bœuf","Magasin_2","Oui",8.49,149
2023-04-22,"Bœuf","Magasin_3","Non",11.49,41
2023-04-22,"Bœuf","Magasin_4","Non",12.49,54
2023-04-22,"Bœuf","Magasin_5","Non",10.49,109
2023-04-22,"Bœuf","Magasin_6","Non",11.49,122
2023-04-22,"Jus d'orange","Magasin_1","Non",2.75,30
2023-04-22,"Jus d'orange","Magasin_2","Non",2.8,29
2023-04-22,"Jus d'orange","Magasin_3","Oui",1.99,144
2023-04-22,"Jus d'orange","Magasin_4","Non",2.49,48
2023-04-22,"Jus d'orange","Magasin_5","Non",2.99,104
2023-04-22,"Jus d'orange","Magasin_6","Non",2.99,142
2023-04-22,"Café","Magasin_1","Non",3.49,45
2023-04-22,"Café","Magasin_2","Non",2.49,68
2023-04-22,"Café","Magasin_3","Non",2.49,89
2023-04-22,"Café","Magasin_4","Non",2.49,90
2023-04-22,"Café","Magasin_5","Non",3.49,NA
2023-04-22,"Café","Magasin_6","Non",3.49,106
2023-04-23,"Pain","Magasin_1","Non",1.03,126
2023-04-23,"Pain","Magasin_2","Non",0.99,151
2023-04-23,"Pain","Magasin_3","Oui",0.83,196
2023-04-23,"Pain","Magasin_4","Non",0.99,147
2023-04-23,"Pain","Magasin_5","Non",0.99,77
2023-04-23,"Pain","Magasin_6","Non",0.99,54
2023-04-23,"Lait","Magasin_1","Non",0.87,62
2023-04-23,"Lait","Magasin_2","Non",0.99,130
2023-04-23,"Lait","Magasin_3","Non",0.9,74
2023-04-23,"Lait","Magasin_4","Non",0.99,131
2023-04-23,"Lait","Magasin_5","Non",0.89,64
2023-04-23,"Lait","Magasin_6","Non",0.99,155
2023-04-23,"Beurre","Magasin_1","Non",2.49,37
2023-04-23,"Beurre","Magasin_2","Non",1.49,129
2023-04-23,"Beurre","Magasin_3","Non",1.49,100
2023-04-23,"Beurre","Magasin_4","Non",2.49,148
2023-04-23,"Beurre","Magasin_5","Non",2.49,58
2023-04-23,"Beurre","Magasin_6","Non",1.49,87
2023-04-23,"Yaourt","Magasin_1","Non",1.19,73
2023-04-23,"Yaourt","Magasin_2","Non",1.25,94
2023-04-23,"Yaourt","Magasin_3","Non",1.21,33
2023-04-23,"Yaourt","Magasin_4","Non",0.49,85
2023-04-23,"Yaourt","Magasin_5","Non",0.99,86
2023-04-23,"Yaourt","Magasin_6","Non",1.23,48
2023-04-23,"Riz","Magasin_1","Non",0.49,48
2023-04-23,"Riz","Magasin_2","Non",1.53,71
2023-04-23,"Riz","Magasin_3","Non",1.49,137
2023-04-23,"Riz","Magasin_4","Non",1.49,NA
2023-04-23,"Riz","Magasin_5","Non",1.55,120
2023-04-23,"Riz","Magasin_6","Non",0.49,62
2023-04-23,"Pâtes","Magasin_1","Non",1.31,402
2023-04-23,"Pâtes","Magasin_2","Oui",0.99,203
2023-04-23,"Pâtes","Magasin_3","Non",1.36,42
2023-04-23,"Pâtes","Magasin_4","Non",1.26,133
2023-04-23,"Pâtes","Magasin_5","Non",1.35,27
2023-04-23,"Pâtes","Magasin_6","Non",0.49,158
2023-04-23,"Poulet","Magasin_1","Non",7.99,122
2023-04-23,"Poulet","Magasin_2","Non",8.13,61
2023-04-23,"Poulet","Magasin_3","Non",7.49,50
2023-04-23,"Poulet","Magasin_4","Non",7.99,47
2023-04-23,"Poulet","Magasin_5","Non",8.28,NA
2023-04-23,"Poulet","Magasin_6","Non",7.49,150
2023-04-23,"Bœuf","Magasin_1","Non",11.49,137
2023-04-23,"Bœuf","Magasin_2","Non",11.78,114
2023-04-23,"Bœuf","Magasin_3","Non",11.78,30
2023-04-23,"Bœuf","Magasin_4","Non",11.99,75
2023-04-23,"Bœuf","Magasin_5","Non",11.99,105
2023-04-23,"Bœuf","Magasin_6","Non",11.79,110
2023-04-23,"Jus d'orange","Magasin_1","Non",2.72,42
2023-04-23,"Jus d'orange","Magasin_2","Oui",1.65,NA
2023-04-23,"Jus d'orange","Magasin_3","Non",2.82,101
2023-04-23,"Jus d'orange","Magasin_4","Non",2.8,56
2023-04-23,"Jus d'orange","Magasin_5","Non",2.76,109
2023-04-23,"Jus d'orange","Magasin_6","Non",2.7,113
2023-04-23,"Café","Magasin_1","Non",3.6,46
2023-04-23,"Café","Magasin_2","Non",2.49,70
2023-04-23,"Café","Magasin_3","Non",3.49,78
2023-04-23,"Café","Magasin_4","Non",2.49,79
2023-04-23,"Café","Magasin_5","Non",3.49,101
2023-04-23,"Café","Magasin_6","Non",3.49,117
2023-04-24,"Pain","Magasin_1","Non",0.99,82
2023-04-24,"Pain","Magasin_2","Non",0.99,131
2023-04-24,"Pain","Magasin_3","Non",0.99,116
2023-04-24,"Pain","Magasin_4","Non",0.99,129
2023-04-24,"Pain","Magasin_5","Non",0.99,71
2023-04-24,"Pain","Magasin_6","Non",0.99,27
2023-04-24,"Lait","Magasin_1","Oui",0.64,107
2023-04-24,"Lait","Magasin_2","Non",0.99,86
2023-04-24,"Lait","Magasin_3","Non",0.99,61
2023-04-24,"Lait","Magasin_4","Oui",0.49,179
2023-04-24,"Lait","Magasin_5","Non",0.99,55
2023-04-24,"Lait","Magasin_6","Non",0.99,122
2023-04-24,"Beurre","Magasin_1","Non",1.49,32
2023-04-24,"Beurre","Magasin_2","Non",1.49,134
2023-04-24,"Beurre","Magasin_3","Non",2.49,64
2023-04-24,"Beurre","Magasin_4","Non",1.49,110
2023-04-24,"Beurre","Magasin_5","Non",2.62,55
2023-04-24,"Beurre","Magasin_6","Non",2.38,82
2023-04-24,"Yaourt","Magasin_1","Non",0.99,170
2023-04-24,"Yaourt","Magasin_2","Non",0.99,67
2023-04-24,"Yaourt","Magasin_3","Non",1.26,29
2023-04-24,"Yaourt","Magasin_4","Non",1.15,NA
2023-04-24,"Yaourt","Magasin_5","Non",0.99,90
2023-04-24,"Yaourt","Magasin_6","Oui",0.7,67
2023-04-24,"Riz","Magasin_1","Non",0.49,42
2023-04-24,"Riz","Magasin_2","Non",1.49,59
2023-04-24,"Riz","Magasin_3","Non",0.49,104
2023-04-24,"Riz","Magasin_4","Non",1.49,32
2023-04-24,"Riz","Magasin_5","Non",0.49,88
2023-04-24,"Riz","Magasin_6","Non",0.49,46
2023-04-24,"Pâtes","Magasin_1","Non",1.25,118
2023-04-24,"Pâtes","Magasin_2","Non",0.49,115
2023-04-24,"Pâtes","Magasin_3","Non",1.29,36
2023-04-24,"Pâtes","Magasin_4","Non",0.99,86
2023-04-24,"Pâtes","Magasin_5","Non",1.36,23
2023-04-24,"Pâtes","Magasin_6","Non",1.24,133
2023-04-24,"Poulet","Magasin_1","Non",7.76,93
2023-04-24,"Poulet","Magasin_2","Oui",4.67,94
2023-04-24,"Poulet","Magasin_3","Non",7.99,54
2023-04-24,"Poulet","Magasin_4","Non",7.75,44
2023-04-24,"Poulet","Magasin_5","Non",8.19,117
2023-04-24,"Poulet","Magasin_6","Non",7.99,106
2023-04-24,"Bœuf","Magasin_1","Non",11.99,115
2023-04-24,"Bœuf","Magasin_2","Oui",8.49,124
2023-04-24,"Bœuf","Magasin_3","Non",11.99,35
2023-04-24,"Bœuf","Magasin_4","Oui",7.47,83
2023-04-24,"Bœuf","Magasin_5","Non",12.19,98
2023-04-24,"Bœuf","Magasin_6","Non",11.49,103
2023-04-24,"Jus d'orange","Magasin_1","Non",2.99,36
2023-04-24,"Jus d'orange","Magasin_2","Non",2.8,28
2023-04-24,"Jus d'orange","Magasin_3","Non",2.69,86
2023-04-24,"Jus d'orange","Magasin_4","Non",2.49,44
2023-04-24,"Jus d'orange","Magasin_5","Non",2.81,88
2023-04-24,"Jus d'orange","Magasin_6","Non",2.83,103
2023-04-24,"Café","Magasin_1","Non",3.63,44
2023-04-24,"Café","Magasin_2","Non",3.49,54
2023-04-24,"Café","Magasin_3","Non",3.43,60
2023-04-24,"Café","Magasin_4","Non",2.49,74
2023-04-24,"Café","Magasin_5","Non",3.49,51
2023-04-24,"Café","Magasin_6","Oui",2.49,NA
2023-04-25,"Pain","Magasin_1","Non",0.99,95
2023-04-25,"Pain","Magasin_2","Non",0.99,116
2023-04-25,"Pain","Magasin_3","Non",0.99,115
2023-04-25,"Pain","Magasin_4","Non",0.99,140
2023-04-25,"Pain","Magasin_5","Non",0.99,53
2023-04-25,"Pain","Magasin_6","Non",0.99,36
2023-04-25,"Lait","Magasin_1","Non",0.99,56
2023-04-25,"Lait","Magasin_2","Non",0.99,98
2023-04-25,"Lait","Magasin_3","Non",0.91,68
2023-04-25,"Lait","Magasin_4","Non",0.99,98
2023-04-25,"Lait","Magasin_5","Non",0.99,61
2023-04-25,"Lait","Magasin_6","Non",0.9,119
2023-04-25,"Beurre","Magasin_1","Non",1.49,31
2023-04-25,"Beurre","Magasin_2","Oui",0.49,169
2023-04-25,"Beurre","Magasin_3","Non",2.49,72
2023-04-25,"Beurre","Magasin_4","Non",2.49,112
2023-04-25,"Beurre","Magasin_5","Oui",1.99,78
2023-04-25,"Beurre","Magasin_6","Non",2.38,77
2023-04-25,"Yaourt","Magasin_1","Non",0.49,92
2023-04-25,"Yaourt","Magasin_2","Non",1.24,71
2023-04-25,"Yaourt","Magasin_3","Non",1.24,36
2023-04-25,"Yaourt","Magasin_4","Non",1.15,76
2023-04-25,"Yaourt","Magasin_5","Non",0.99,77
2023-04-25,"Yaourt","Magasin_6","Non",0.99,38
2023-04-25,"Riz","Magasin_1","Non",1.49,38
2023-04-25,"Riz","Magasin_2","Non",0.49,52
2023-04-25,"Riz","Magasin_3","Non",1.49,88
2023-04-25,"Riz","Magasin_4","Oui",0.99,52
2023-04-25,"Riz","Magasin_5","Non",0.49,105
2023-04-25,"Riz","Magasin_6","Non",1.49,55
2023-04-25,"Pâtes","Magasin_1","Non",1.28,113
2023-04-25,"Pâtes","Magasin_2","Non",1.32,120
2023-04-25,"Pâtes","Magasin_3","Non",0.99,36
2023-04-25,"Pâtes","Magasin_4","Oui",0.75,125
2023-04-25,"Pâtes","Magasin_5","Non",1.3,25
2023-04-25,"Pâtes","Magasin_6","Non",0.49,122
2023-04-25,"Poulet","Magasin_1","Non",7.99,NA
2023-04-25,"Poulet","Magasin_2","Non",8.17,55
2023-04-25,"Poulet","Magasin_3","Non",7.99,47
2023-04-25,"Poulet","Magasin_4","Non",7.49,44
2023-04-25,"Poulet","Magasin_5","Non",8.28,119
2023-04-25,"Poulet","Magasin_6","Non",7.49,109
2023-04-25,"Bœuf","Magasin_1","Non",11.49,112
2023-04-25,"Bœuf","Magasin_2","Non",12.49,93
2023-04-25,"Bœuf","Magasin_3","Non",11.49,27
2023-04-25,"Bœuf","Magasin_4","Non",11.49,64
2023-04-25,"Bœuf","Magasin_5","Non",12.38,92
2023-04-25,"Bœuf","Magasin_6","Non",11.86,99
2023-04-25,"Jus d'orange","Magasin_1","Non",2.75,22
2023-04-25,"Jus d'orange","Magasin_2","Non",2.81,27
2023-04-25,"Jus d'orange","Magasin_3","Non",2.75,78
2023-04-25,"Jus d'orange","Magasin_4","Non",2.77,33
2023-04-25,"Jus d'orange","Magasin_5","Non",2.87,87
2023-04-25,"Jus d'orange","Magasin_6","Non",2.8,108
2023-04-25,"Café","Magasin_1","Non",3.49,34
2023-04-25,"Café","Magasin_2","Non",2.49,51
2023-04-25,"Café","Magasin_3","Non",3.6,67
2023-04-25,"Café","Magasin_4","Non",3.49,65
2023-04-25,"Café","Magasin_5","Non",3.33,77
2023-04-25,"Café","Magasin_6","Non",2.49,78
2023-04-26,"Pain","Magasin_1","Non",0.99,84
2023-04-26,"Pain","Magasin_2","Non",0.99,117
2023-04-26,"Pain","Magasin_3","Non",0.99,114
2023-04-26,"Pain","Magasin_4","Non",0.99,107
2023-04-26,"Pain","Magasin_5","Non",0.99,66
2023-04-26,"Pain","Magasin_6","Non",0.99,38
